Date,S&P,ADBE,AMD,CAT,XTO,XYL
20160729,0.00162998,-0.005909426,,-0.001931865,,-0.001671396
20160801,-0.001270594,-0.001432025,,-0.009835207,,0
20160802,-0.006381941,-0.017237719,,-0.008701751,,-0.029720305
20160803,0.003129042,0.006434256,,0.009677026,,-0.003885539
20160804,0.000212549,0.004335588,,-0.003175035,,0.014814718
20160805,0.008566697,0.019884977,,0.009614631,,0.009123256
20160808,-0.000907577,-0.005568475,,0.010602593,,0.002952637
20160809,0.000389718,0.003850577,,-0.007337856,,0.009222343
20160810,-0.002868797,0.017545179,,-0.002175364,,-0.000835349
20160811,0.004723415,0.010380931,,0.007113638,,0.013481712
20160812,-0.000796363,-0.006216281,,-0.002887164,,-0.001855721
20160815,0.002789016,-0.001089593,,0.013759897,,0.037869801
20160816,-0.005494142,-0.003275358,,0.001662617,,-0.002387849
20160817,0.001866846,-0.008986256,,0.001422987,,0.002785118
20160818,0.002197201,0.009681978,,-0.012277056,,0.001984031
20160819,-0.00144131,-0.003483059,,0.005501837,,0.007111652
20160822,-0.000563482,-0.000797318,,-0.002986455,,0.004908931
20160823,0.001949867,0.008937937,,0.005012417,,-0.002942324
20160824,-0.005254055,0,,-0.010289758,,-0.004726151
20160825,-0.00136616,0.005423267,,-0.003734966,,-0.001580248
20160826,-0.001580065,0.003632395,,-0.002175364,,0.001777419
20160829,0.005214428,0.002349238,,0.005308883,,0.006099361
20160830,-0.001955592,-0.00293731,,-0.007488972,,-0.000196019
20160831,-0.002378691,0.003034392,,-0.006446736,,-0.002160332
20160901,-4.14E-05,0.005750435,,-0.006119687,,-0.008887376
20160902,0.004192241,0.006489895,,0.002942666,,0.010066166
20160906,0.002977243,-0.000676229,,0.004762641,,0.000981518
20160907,-0.000146396,-0.004842707,,0.019784,,-0.000589174
20160908,-0.002225489,-0.010933554,,-0.002152315,,0.002156673
20160909,-0.024827742,-0.024845099,,-0.033471989,,-0.048154017
20160912,0.014570387,0.009414544,,0.013890085,,0.023564171
20160913,-0.014941748,-0.015571611,,-0.020845771,,-0.006647043
20160914,-0.00058785,0.00020198,,0.009798834,,0.00020198
20160915,0.010058516,0.0083669,,0.012388939,,0.0154392
20160916,-0.003779428,-0.006950096,,0.00024397,,-0.005986886
20160919,-1.86E-05,0.007552409,,-0.00207415,,0.011344408
20160920,0.000299093,0.009385815,,-0.002200419,,0.004147388
20160921,0.010858,0.06874124,,0.021433649,,0.020868725
20160922,0.006478752,0.001298157,,0.000358936,,0.015513048
20160923,-0.005753293,-0.004178719,,-0.01277627,,-0.020543582
20160926,-0.008624849,-0.001955912,,-0.000849361,,-0.001164678
20160927,0.006423495,0.022493122,,0.006172908,,0.011777374
20160928,0.005282577,-0.001915834,,0.043791023,,0.002108775
20160929,-0.009365127,-0.01555536,,0.010111704,,-0.00749804
20160930,0.007936392,0.006841543,,0.014752643,,0.012083697
20161003,-0.003266024,-0.000829344,,-0.005535291,,0.000380927
20161004,-0.004967882,-0.000553153,,-0.008760259,,-0.004010029
20161005,0.004287487,0.003775862,,0.021591223,,-0.005949664
20161006,0.000481444,-0.002208437,,-0.001455058,,-0.002312672
20161007,-0.003258788,0.000736729,,-0.009226433,,-0.020860066
20161010,0.00459533,0.005507804,,-0.002830001,,-0.007514161
20161011,-0.012524578,-0.017266207,,-0.00853734,,-0.013588912
20161012,0.001145932,0.006313031,,0.001257209,,0.008215163
20161013,-0.003104077,-0.000370068,,-0.006989369,,-0.009020563
20161014,0.000201584,-0.00157524,,0.00801678,,-0.003833338
20161017,-0.003042618,-0.00325128,,-0.004343419,,-0.005472949
20161018,0.006141505,0.008614786,,-0.000802322,,-0.001016516
20161019,0.002189572,-0.000277038,,0.008903248,,0.006489895
20161020,-0.001376671,0.005887634,,-0.015690454,,-0.011180267
20161021,-8.41E-05,0,,-0.00346901,,-0.001636338
20161024,0.004738595,0.016194164,,-0.003945774,,-0.004103407
20161025,-0.003804958,-0.016194425,,-0.017716006,,-0.012620302
20161026,-0.001741927,-0.009769567,,-0.004151606,,0.007467052
20161027,-0.002991196,-0.008370939,,-0.013402412,,-0.007467815
20161028,-0.00311314,0.004937789,,0.010426455,,0.012003667
20161031,-0.000122284,-0.00083635,,-0.005019577,,-0.005776653
20161101,-0.006810019,-0.00597079,,-0.014725896,,-0.02387065
20161102,-0.006546885,-0.009212303,,-0.013835267,,-0.004885917
20161103,-0.004433213,0.012015524,,0.001971056,,0.005945292
20161104,-0.001667521,-0.009092209,,0.01271581,,0.003381277
20161107,0.0219802,0.022899787,,0.017343724,,0.024178334
20161108,0.003764878,-0.002488093,,0.011042803,,0.015124053
20161109,0.01101612,-0.004901995,,0.074175684,,0.027212362
20161110,0.001948846,-0.035673811,,0.024371585,,0.040237504
20161111,-0.001398928,-0.003850403,,-0.004719118,,0.000189982
20161114,-0.00011551,-0.012227452,,0.012394865,,0.009246123
20161115,0.007452956,0.012034297,,0.002862898,,0.027967245
20161116,-0.001583517,0.004043813,,-0.011609126,,-0.00733282
20161117,0.00466547,0.016485367,,-0.006124718,,-0.006275651
20161118,-0.002389651,-0.00749401,,-0.004753279,,-0.013420655
20161121,0.007433702,0.005981078,,0.006046682,,0.003184923
20161122,0.002163091,-0.004173698,,0.007720123,,-0.010152361
20161123,0.000807699,-0.009550461,,0.026977804,,-0.001134643
20161125,0.003906746,0.007742946,,-0.003854419,,0.001134356
20161128,-0.00526839,-0.004963297,,-0.009543394,,-0.024484309
20161129,0.001334402,0.004296756,,-0.00910331,,-0.005825938
20161130,-0.002656931,-0.020601767,,0.016033769,,0.004664106
20161201,-0.003521723,-0.032624437,,0.007090801,,0.004449088
20161202,0.000396927,0.002208559,,-0.011495825,,-0.000193019
20161205,0.005804427,0.022015863,,-0.007278424,,-0.001545193
20161206,0.003405084,-0.003930715,,0.008118952,,0.008663364
20161207,0.013077359,0.017667015,,0.021917057,,-0.002110225
20161208,0.002157015,0.001353084,,-0.010950741,,-0.003270342
20161209,0.005921419,0.007795536,,-0.007716697,,-0.007932378
20161212,-0.001138082,0.008115976,,-0.004722132,,-0.009563586
20161213,0.006518483,0.009369964,,0.009837453,,0
20161214,-0.008150296,-0.003208141,,-0.024031456,,-0.008271112
20161215,0.003875708,-0.006732613,,0.008392683,,-0.008539357
20161216,-0.001752157,-0.014857833,,-0.020843729,,-0.000798319
20161219,0.001973173,0.016663391,,0.001403015,,0.013087978
20161220,0.003630912,0.004548639,,0.017429225,,0.003147043
20161221,-0.002460385,-0.002461026,,-0.005527247,,-0.001768563
20161222,-0.001864711,-0.007515168,,0.003192897,,0.005884651
20161223,0.001250932,0.002860904,,0.002122745,,-0.002349759
20161227,0.002245849,-0.000381073,,0.00243603,,-0.002945333
20161228,-0.008391641,-0.011592939,,-0.014917718,,-0.018254606
20161229,-0.000293348,-0.000867376,,0.001501872,,-0.003409807
20161230,-0.004647834,-0.007065905,,-0.00591345,,-0.005035658
20170103,0.008450766,0.005134794,,0.013388966,,0.002621561
20170104,0.005705964,0.006357747,,-0.004479016,,0.014794027
20170105,-0.000770967,0.016853184,,-0.006110632,,-0.009170925
20170106,0.003510789,0.022315155,,0.000429908,,-0.007034685
20170109,-0.003554905,0.002489898,,-0.007227052,,-0.004244997
20170110,0,-0.002859083,,0.015682386,,-0.004669887
20170111,0.002825642,0.006720368,,0.008701036,,0.005277052
20170112,-0.002147112,-0.003676751,,-0.006997425,,-0.022518652
20170113,0.001848132,-0.000553153,,0.005199459,,0.009478933
20170117,-0.002971915,-0.004894961,,-0.009678688,,-0.011551462
20170118,0.0017622,0.007288375,,-0.002568295,,0.00476065
20170119,-0.003615838,0.009150011,,0.000535856,,0.012720747
20170120,0.003360585,0.008345083,,0.012769127,,0.000203979
20170123,-0.00269375,0.002345248,,-0.001269806,,-0.011480651
20170124,0.006543141,0.024478931,,0.018668651,,0.01168447
20170125,0.007994053,0.004650171,,0.019651636,,0.021770298
20170126,-0.000735655,-0.012063472,,-0.009520173,,-0.001196716
20170127,-0.00086684,0.009784971,,0.018042255,,-0.000799319
20170130,-0.006027673,-0.001492113,,-0.022474674,,-0.011049825
20170131,-0.000890301,-0.003873492,,-0.011743688,,-0.003845384
20170201,0.000298319,-0.000176015,,-0.005766595,,-0.003250276
20170202,0.000570146,-0.001765558,,-0.014189192,,-0.007146475
20170203,0.007238497,0.017606099,,-0.005239703,,0.009178746
20170206,-0.002117598,-0.006184082,,-0.004404686,,-0.042938817
20170207,0.000226803,0.004358488,,0.004726811,,0.000847641
20170208,0.000693082,0.010125563,,-0.004296216,,-0.004669887
20170209,0.005736063,0.002665445,,0.011237621,,0.013104756
20170210,0.003559707,0.003514816,,0.024703344,,0.005445148
20170213,0.005232133,0.006822673,,0.022484322,,0.008319298
20170214,0.003999327,-0.000595177,,-0.004170685,,-0.013134886
20170215,0.004979889,0.009733476,,0.009436337,,0.000419912
20170216,-0.000864492,0.001682584,,-0.007704604,,0.001676594
20170217,0.001677149,0.006202723,,0.005986048,,0.001046452
20170221,0.00602985,-0.000334056,,-0.007615928,,0.011026979
20170222,-0.001082786,-0.001337895,,0.001018481,,-0.001656371
20170223,0.000418899,-0.0053714,,-0.027356808,,-0.015245626
20170224,0.00149225,0.004030865,,-0.000733269,,0.007965193
20170227,0.001017465,-0.004451895,,0.02032014,,0.021684189
20170228,-0.002581706,-0.003710877,,-0.008037212,,-0.017101399
20170301,0.013581211,0.016842368,,0.019668305,,0.029284007
20170302,-0.005877116,-0.003746008,,-0.043751281,,-0.013409507
20170303,0.00050375,0.001167318,,0.00802174,,-0.003278368
20170306,-0.003282623,0.000915581,,0.005660947,,-0.004112445
20170307,-0.002917626,-0.001416002,,0.002818026,,0.005137779
20170308,-0.002286829,-0.003172026,,-0.028549692,,-0.025538345
20170309,0.000799575,0.002588647,,-0.019933356,,0.00252082
20170310,0.00326334,0.009792893,,0.010016665,,0.012301031
20170313,0.000366566,0.00584588,,0.003568625,,0.005372542
20170314,-0.003384749,-0.002960378,,-0.008455648,,-0.009734224
20170315,0.008339879,0.005501837,,0.016197116,,0.010558067
20170316,-0.001628035,0.001963072,,-0.005477977,,0.003905364
20170317,-0.001315179,0.037379596,,0.000645791,,0.008374833
20170320,-0.002011916,-0.005526242,,0.02644717,,-0.006735634
20170321,-0.012485595,-0.009865504,,-0.031626899,,-0.015894653
20170322,0.001888102,0.009073709,,0,,0.025068152
20170323,-0.001060832,0.005215376,,-0.002166345,,-0.007945482
20170324,-0.000844352,0.006520694,,-0.000867376,,0.006727321
20170327,-0.001020107,0.004297751,,-0.006969229,,-0.002440977
20170328,0.007225308,0.003425128,,0.015613473,,0.011542133
20170329,0.001084736,0.006892194,,-0.000968469,,-0.005652948
20170330,0.002930811,0.000231973,,0.003869504,,0.010273051
20170331,-0.002257594,0.004003973,,-0.004947217,,0.006392524
20170403,-0.001643476,-0.004158635,0.006166945,-0.005295999,,-0.015451766
20170404,0.000559366,0.003465987,-0.033336539,0.019957517,,0.018434044
20170405,-0.003059537,-0.001153665,0.000705751,0.001168317,,0.001190291
20170406,0.00192765,0.001999999,-0.065620706,0.016627002,,0.009669103
20170407,-0.000827472,0.000537855,0.018663744,-0.003135912,,-0.001768563
20170410,0.00068745,-0.000461106,-0.031557749,0.016817785,,-0.00177257
20170411,-0.001434908,-0.001614302,0,-0.000412085,,-0.001380953
20170412,-0.003767037,-0.004395647,-0.026296749,-0.023339254,,-0.025788688
20170413,-0.00683802,-0.002554259,-0.035902863,-0.018728285,,-0.010177617
20170417,0.008576466,0.0072576,0.038251975,0.011109065,,0.011796151
20170418,-0.002907603,-0.00138596,0.012432396,0.002652479,,-0.006694357
20170419,-0.001717826,0.003153024,-0.00853028,-0.009794813,,0.004062736
20170420,0.00752885,0.009172801,0.020809963,0.012650642,,0.017881175
20170421,-0.003039688,0.000760711,-0.008426403,-0.003598467,,0.008525554
20170424,0.010781737,0.010363117,0.009950331,0.02605656,,0.01606034
20170425,0.006072214,0.004504838,0.027048859,0.075671321,,0.006584276
20170426,-0.000485821,-0.005257798,-0.005947652,0.002295364,,-0.00697225
20170427,0.000552767,0.004433159,0.015538647,-0.019099235,,0.003298554
20170428,-0.001914979,0.002695364,-0.023775408,-0.004098387,,-0.004076297
20170501,0.001730792,0.010191886,0.023775119,-0.002546239,,-0.001752535
20170502,0.001188344,-0.000814331,-0.277455872,-0.004815576,,-0.017891095
20170503,-0.00127217,-0.001111618,0.006760099,0.000295956,,-0.008967084
20170504,0.000581934,-0.001781586,-0.028307915,-0.021401385,,0.030747416
20170505,0.004080359,0.001707541,0.008871531,0.002511843,,0.015026534
20170508,3.74E-05,0.002074846,-0.014829414,-0.002713679,,-0.00191383
20170509,-0.001025775,0.003545707,0.013847677,-0.000805324,,-0.006727579
20170510,0.001129962,0.004047797,0.058194377,0.010719342,,-0.015745309
20170511,-0.002165151,0.001027472,0.025619013,0.006257382,,-0.003139924
20170512,-0.001479535,0.004027877,0.017018363,-0.002776852,,0.001963072
20170515,0.004765143,0.005538633,0.014109984,0.016836468,,0.025371407
20170516,-0.000687133,0.003120127,0.110164757,-0.000781305,,-0.009994782
20170517,-0.018345469,-0.027171833,-0.129617917,-0.021731426,,-0.004259057
20170518,0.003680039,0.00156178,0.006673681,0.000798681,,-0.001358923
20170519,0.006744703,0.013950241,0.011901891,0.021811393,,0.010242367
20170522,0.005146864,0.017654243,-0.032965438,-0.001367935,,0.004986546
20170523,0.001836185,0.00474174,-0.013680148,0.013014937,,0.010088935
20170524,0.002486034,0.011402741,0,0.003083242,,-0.003604488
20170525,0.004432112,0.012184467,0.00823004,0.010240388,,-0.009165879
20170526,0.000310502,-0.006742681,0.001819344,0.006075507,,-0.013908273
20170530,-0.00120535,0.0036583,0.010849926,-0.001799618,,0.007364813
20170531,-0.000460075,-0.003869477,0.006275269,-0.000379072,,0.006735267
20170601,0.007542596,-0.003389739,-0.023509188,0.002084825,,0.005737509
20170602,0.003700874,0.01474476,-0.002748774,0.002835975,,0.010622382
20170605,-0.001218407,0.000766706,0.030716384,-0.007104175,,0.003766896
20170606,-0.002782909,-0.003907625,0.067924968,-0.006198169,,-0.009632241
20170607,0.001567029,0.004116516,0.028678804,-0.009996802,,0.014508245
20170608,0.000267169,-0.006916866,0.041144822,0.014387009,,0.002242484
20170609,-0.000830334,-0.032637868,-0.049255372,0.008628666,,0.007252636
20170612,-0.000979242,-0.005811856,-0.01559294,0.001414998,,0.000925572
20170613,0.004501359,0.013316935,-0.010811231,-0.00302156,,-0.004267091
20170614,-0.000996327,-0.006057309,-0.016013535,-0.009883683,,-0.002419926
20170615,-0.00224211,-0.005293988,-0.023207216,0.016011135,,0.005575428
20170616,0.000283599,0.002324297,-0.005230656,0.011214878,,0.00166661
20170619,0.008312584,0.018046184,0.041940089,-0.001022523,,0.002217539
20170620,-0.006719161,0.003982061,0.057810312,-0.004194786,,-0.005368384
20170621,-0.000582814,0.023357087,0.100761657,-0.033920862,,-0.006329992
20170622,-0.000455886,-0.003820288,0.028210321,0.003569621,,0.005773302
20170623,0.001559699,0.011898926,-0.014711688,0.002596626,,0.008874505
20170626,0.000315752,-0.003099799,-0.006371253,0.001344096,,0.006421339
20170627,-0.008105587,-0.016834915,-0.049500166,-0.003074722,,-0.003297431
20170628,0.008769501,0.00887054,-0.012768167,0.023957708,,0.008587026
20170629,-0.008637217,-0.018032615,-0.048790114,-0.007638096,,-0.001273811
20170630,0.001532058,0.001414998,-0.009569643,0.017081281,,0.009607698
20170703,0.002308168,-0.021655803,-0.026797877,-0.004570429,,0.000360935
20170705,0.001452224,0.020028092,0.082130066,0.004849223,,-0.009239554
20170706,-0.009412987,-0.003263319,-0.012972784,-0.009158814,,-0.010245304
20170707,0.006382713,0.010389838,0.025778852,0.003841612,,0.010427445
20170710,0.000927336,0.007844154,0.033128153,0.008568188,,-0.006206219
20170711,-0.000782987,-0.002864098,0.005776285,0.003702139,,-0.004956262
20170712,0.007279051,0.020634634,0.02839113,0.006629973,,0.017874299
20170713,0.001872829,-0.005911438,-0.054650502,-0.004507142,,0.009356095
20170714,0.004662616,0.007623864,0.028417374,0.002762182,,0.004645194
20170717,-5.29E-05,0.001640653,-0.008658376,0.000643793,,0.010991373
20170718,0.000597678,0.010126553,-0.023461071,-0.016395678,,-0.005303036
20170719,0.005358258,0.006940856,0.005179563,0.007258593,,0.011455139
20170720,-0.000153671,0.006825652,0.018281864,-0.004926113,,-0.002456014
20170721,-0.00036794,-0.00280493,0.005780262,-0.006825239,,0.012047141
20170724,-0.001064301,6.70E-05,0.019972221,0.014806836,,0.001734495
20170725,0.002918908,-0.008867198,-0.003537249,0.057127691,,-0.008875269
20170726,0.000282624,0.010537287,0.045037417,-0.008944886,,-0.005608699
20170727,-0.000973161,-0.024192288,-0.044328134,0.007460104,,-0.000352062
20170728,-0.001342015,0.003618446,-0.012113068,-0.002363792,,0.001054444
20170731,-0.000728411,-0.00163734,-0.024674938,-0.001315865,,-0.003519185
20170801,0.002446121,0.005921434,0.007321135,-0.007486957,,0.044305839
20170802,0.000492527,-0.00156222,-0.025111675,-8.80E-05,,0.010400724
20170803,-0.002186042,0.004475968,-0.009770577,0.004147388,,-0.006026121
20170804,0.001887322,-0.000541146,-0.009104319,0.006932912,,0.00769333
20170807,0.001645845,0.004929828,0.023353179,0.003143055,,0.000332945
20170808,-0.002417352,-0.004253031,-0.024115454,-0.002618425,,-0.00333656
20170809,-0.000363675,0.003646344,-0.021589383,-0.000612187,,-0.002174362
20170810,-0.014580219,-0.023392483,-0.056929146,-0.010462542,,-0.012301352
20170811,0.001274757,0.010639202,0.009035061,-0.00265452,,0.002371187
20170814,0.009993652,0.018199382,0.042423272,0.007592107,,0.012773076
20170815,-0.000498932,0.008012812,0.020171187,-0.000528139,,-0.000334056
20170816,0.001419096,0.009531431,-0.030411786,0.00412747,,0.001168317
20170817,-0.015557342,-0.023798962,-0.02322871,-0.008624081,,-0.01648717
20170818,-0.001837053,-0.00175554,0.00242805,0.006870345,,0.00135608
20170821,0.001161976,0.008680218,-0.026209487,-0.002812953,,0.004731787
20170822,0.009891695,0.019833999,0.009909736,0.019353507,,0.010899385
20170823,-0.00345957,-0.007581668,0.025152994,-0.009280935,,0.000499875
20170824,-0.002076617,-0.001920844,0.001601717,0.000260966,,0.00183232
20170825,0.001671471,0.00423502,-0.005615739,0.00495371,,0.006303094
20170828,0.000486953,0.002242484,-0.01622085,-0.00242995,,0.011180267
20170829,0.000842467,0.002303345,-0.006562486,0.008135814,,-0.000818335
20170830,0.004604532,0.010006765,0.041907485,0.013187659,,0.007174204
20170831,0.005704673,0.009649295,0.02571258,-0.00051013,,0.008412515
20170901,0.001980578,-0.000644207,0.01450923,0.006701495,,-0.001612299
20170905,-0.007579459,-0.005042693,-0.020682414,0.000168986,,-0.001130639
20170906,0.003123843,-0.003375691,-0.004654817,-0.011220717,,0.001937123
20170907,-0.000178452,0.011059616,-0.01804687,0.006730301,,0.007389629
20170908,-0.00148996,-0.00083635,-0.030548902,0.00042491,,0.004790507
20170911,0.010780975,0.009800815,0.024194928,0.008872523,,0.003021431
20170912,0.003358303,-0.003576388,-0.020121078,0.017264114,,-0.000635202
20170913,0.000756835,-0.0004481,-0.006525243,-0.010891093,,0.001270193
20170914,-0.001101324,-0.008291278,0.003267655,0.007079878,,0
20170915,0.001845477,-0.002973416,0.020985261,0.00735985,,0.004591443
20170918,0.001454862,0.008250868,0.043756564,0.020066318,,0.00567089
20170919,0.001109579,0.005313856,0.003053334,0.007322128,,0.002666442
20170920,0.000634147,-0.043326169,0.04617341,0.000881611,,0.0032846
20170921,-0.003050565,-0.004410713,-0.024310111,-0.000481116,,-0.001719477
20170922,0.000647584,-0.005372406,-0.00823683,-0.00288917,,0.012745431
20170925,-0.002224522,-0.026821502,-0.053274202,-0.000884391,,-0.004489061
20170926,7.22E-05,0.005724583,-0.01276918,0.001526834,,-0.017527717
20170927,0.004076822,0.007059026,0.023025858,8.00E-05,,-0.005382459
20170928,0.001203891,0.002728275,0,0.005685805,,-0.00876833
20170929,0.003698263,0.01587827,0.000784692,-0.004160643,,0.002877855
20171002,0.003866519,-0.008346737,-0.003141931,8.00E-05,,0.010956755
20171003,0.002156511,0.004451079,0.054357495,0.006314025,,0.009587889
20171004,0.001245943,-0.004383594,-0.00823078,0.009752291,,0.009186673
20171005,0.005630904,0.015426399,0.002251464,-0.002686606,,-0.0007753
20171006,-0.001074211,0.005773302,-0.008280186,0.004184234,,0.001395026
20171009,-0.001806064,0.002511843,0.017978415,-0.000394078,,0.001393029
20171010,0.00231972,0.004280824,0.016930861,0.010272061,,-0.000309048
20171011,0.001801883,0.009810717,0.013053432,0.003192897,,-0.004963297
20171012,-0.001688177,-0.000260034,0.022793249,0.010751,,0.008823954
20171013,0.000877722,0.002080834,0.00140701,0.005523716,,-0.002623438
20171016,0.001749222,-0.022800978,0.002809051,0.005797164,,0.019132795
20171017,0.000672353,-0.000532142,-0.007037707,-0.007099139,,-0.042269917
20171018,0.00074206,0.01727296,-0.006376285,0.00572856,,0.007091794
20171019,0.000327944,0.115485287,-0.00856558,0.001978042,,0.003292574
20171020,0.005103796,0.022512677,-0.0100867,-0.001445044,,0.005307888
20171023,-0.003980395,-0.020011909,0.02078156,0.002433038,,-0.008599873
20171024,0.001616602,-0.003374688,0.010581815,0.048616816,,0.017897873
20171025,-0.004673956,0.00145594,-0.144721772,-0.010178627,,-0.004637738
20171026,0.001270139,0.011112032,-0.026711599,0.000730733,,0.004329614
20171027,0.008040609,0.020394609,-0.013839323,0.006332905,,0.000770703
20171030,-0.003197577,-0.007358004,-0.083638164,-0.009624164,,-0.003397766
20171031,0.000944013,-0.004954252,0.008686166,-0.00506782,,0.028819694
20171101,0.001590844,0.006203717,-0.016984422,0.003601507,,-0.005728376
20171102,0.000189948,0.026262112,0.004619315,0.001320128,,0.013663231
20171103,0.003092289,0.007487896,0.024580411,0.001171314,,-0.007333827
20171106,0.001270444,-0.008262037,0.070311202,0.007873919,,-0.000451102
20171107,-0.000189121,0.000441902,0.010008745,0.007956265,,0.001051447
20171108,0.001442614,0.017428242,-0.028621721,-0.011010393,,-0.000901406
20171109,-0.003768982,-0.011695122,-0.051697587,-0.014305842,,-0.004065252
20171110,-0.000898047,-0.001099604,0.012511405,0.008387724,,-0.000453103
20171113,0.000983151,0.000714745,-0.015213135,0.000365933,,-0.003326527
20171114,-0.00231228,-0.002918254,0.002701348,0.007370769,,0.004684013
20171115,-0.005540999,-0.006862493,-0.004506137,-0.02532909,,-0.006654089
20171116,0.008162653,0.012252629,0.016129222,0.016712564,,0.008762497
20171117,-0.002629417,-0.000329054,0.011489739,-0.001688425,,-0.000903408
20171120,0.00127487,0.000548849,-0.003521192,0.005713646,,0.008545384
20171121,0.006519839,0.009878051,0.005277052,0.005027342,,0.006250425
20171122,-0.000750543,-0.006811143,-0.00263547,0.002975569,,-0.000890396
20171124,0.002053984,0.008492834,0.000879613,-0.004502119,,0.005035302
20171127,-0.000384332,0.002922725,0.014827527,-0.001457061,,-0.000739273
20171128,0.009800332,0.002159666,-0.033453376,0.013034678,,0.012926097
20171129,-0.000369294,-0.047214257,-0.030911887,-0.006713485,,-0.004680939
20171130,0.008157587,0.025788597,0.005524711,0.022135199,,0.016577825
20171201,-0.002026583,-0.010804155,-0.014800996,0.002617571,,-0.00477036
20171204,-0.001052711,-0.063706867,-0.067463328,-0.00014101,,-0.003484062
20171205,-0.003746391,-0.005357325,-0.012036145,-0.009657484,,-0.013615269
20171206,-0.000114112,0.035070768,0.009041007,0.001425983,,0.002061873
20171207,0.002928067,0.00626235,0.003992021,0.018006898,,0.005866757
20171208,0.005491203,-0.005973808,-0.010009933,0.006765065,,-0.002782869
20171211,0.003196842,0.004253939,0.02189162,-0.000626196,,-0.013434845
20171212,0.001547724,-0.010205904,-0.025924146,-0.002436967,,0.003856554
20171213,-0.000473069,0.024559921,0.020990157,0.035279302,,-0.000740274
20171214,-0.004079168,-0.010402923,0.001976046,-0.015534031,,-0.011774043
20171215,0.008934314,0.014241112,0.015671557,0.002799079,,0.012958673
20171218,0.005348478,-0.004347436,0.064902517,0.020779601,,0.004872112
20171219,-0.003235498,-0.010065487,-0.002735739,0.007583175,,-0.000589174
20171220,-0.000828236,-0.00412349,0.002736253,0.010612488,,-0.000589174
20171221,0.001983687,0.001777419,-0.00823078,0.013804281,,-0.001032533
20171222,-0.000458271,0.002517828,-0.03266783,0.007152361,,-0.002512153
20171226,-0.001058976,-0.003205131,-0.007618951,0.004420216,,-0.001184701
20171227,0.000790628,0.005260141,0.006669708,0.006880277,,0.010756936
20171228,0.001832319,0.001082414,0.001897199,0.005697737,,0.000292957
20171229,-0.005196632,-0.001767561,-0.025925172,-0.005316105,,-0.000733269
