Date,S&P,AAPL,AMD,AMZN,C,CAT,CME
20151210,0.002248856,0.004745721,,-0.003721918,-0.0030346,0.007105695,0.009207481
20151211,-0.019613867,-0.026075018,,-0.034046045,-0.02968631,-0.014415404,-0.029616264
20151214,0.004744288,-0.006204206,,0.027365136,-0.000196019,0.010490779,0.027190953
20151215,0.01056258,-0.017850374,,0.001109384,0.027409893,0.009482895,0.004846238
20151216,0.014410635,0.00766356,,0.025675544,0.025936716,0.014427422,0.003881457
20151217,-0.015154777,-0.021423861,,-0.007605851,-0.019861949,-0.042533876,-0.005774641
20151218,-0.017957495,-0.027442114,,-0.00975442,-0.031333817,0.003230775,-0.025812289
20151221,0.007748306,0.012186443,,0.000556845,0.011262341,0.001995009,-0.001189707
20151222,0.008778096,-0.000932435,,-0.002049098,0.004239003,0.047446405,0.024048503
20151223,0.012341596,0.012787885,,0.000828657,0.011850505,0.021403306,-0.039858917
20151224,-0.001599915,-0.005354309,,-0.001371941,0.001518846,-0.007323753,0.009951321
20151228,-0.002180937,-0.011264204,,0.018550864,-0.006280682,-0.011597998,-0.000109006
20151229,0.010573664,0.017814378,,0.027419623,0.011389888,0.008855673,0.004669083
20151230,-0.007243399,-0.013145018,,-0.007086047,-0.01291808,-0.007252234,-0.008703768
20151231,-0.009456485,-0.019381616,,-0.019312288,-0.010571684,-0.01068387,-0.010102862
20160104,-0.015422042,0.000854635,,-0.059276656,-0.012053351,0.000440903,-0.021532162
20160105,0.002010204,-0.025378323,,-0.005036663,-0.005294994,-0.010497911,0.007863005
20160106,-0.013202163,-0.019764028,,-0.00180062,-0.014656889,-0.015880429,-0.004935158
20160107,-0.023985817,-0.043121511,,-0.039841226,-0.052427622,-0.035037714,-0.015868237
20160108,-0.010897538,0.005274068,,-0.001465073,-0.030528282,-0.010218027,-0.014963395
20160111,0.000852908,0.016062308,,0.017456741,0.015487448,-0.029178585,0.008315332
20160112,0.007772515,0.014408694,,0.00024297,0.000639795,0.002112767,0.003444062
20160113,-0.025282376,-0.026046278,,-0.060166227,-0.036714816,-0.011592939,-0.035939143
20160114,0.016558062,0.021635261,,0.019050384,0.004195188,0.022410987,0.006277257
20160115,-0.021835773,-0.024308062,,-0.039241993,-0.066273358,-0.039304397,0.000117993
20160119,0.000531681,-0.004850746,,0.007512709,-0.012557517,-0.014129351,0.016391915
20160120,-0.011762766,0.001344096,,-0.00472816,-0.035184788,-0.003733963,-0.022430698
20160121,0.005181988,-0.00507586,,0.005667907,-0.008432453,0.014852159,-0.026597601
20160122,0.020080727,0.051801815,,0.036473674,0.022411965,0.021381772,0.03334483
20160125,-0.015761545,-0.019716091,,0.000251968,-0.03746825,-0.051655465,-0.001535178
20160126,0.014045238,0.00551576,,0.007880864,0.023736058,0.021355343,0.020233907
20160127,-0.010922923,-0.067965185,,-0.030223153,0.001479904,-0.01430077,0.004043813
20160128,0.005513351,0.007146404,,0.085388394,-0.004199807,0.046239294,0.004257922
20160129,0.024458651,0.03395785,,-0.079151438,0.052802106,0.018812922,0.031199204
20160201,-0.000443334,-0.009392976,,-0.020985667,-0.002351763,0.00736382,-0.004573442
20160202,-0.018920969,-0.020429264,,-0.040310667,-0.049708235,-0.032911697,-0.003696825
20160203,0.00497962,0.019599666,,-0.038835427,-0.001485102,0.041962144,0.003248717
20160204,0.001525569,0.002591639,,0.009725553,0.010597646,0.041637022,-0.034943474
20160205,-0.018654158,-0.027071139,,-0.065760601,-0.02306394,0.002423062,0.02538993
20160208,-0.014255058,0.010474946,,-0.028338777,-0.052799692,-0.023566522,0.018351575
20160209,-0.00066384,-0.000211022,,-0.012430945,-0.007965642,-0.010115995,0.034009079
20160210,-0.000188969,-0.007608874,,0.017295566,-0.00266956,-0.028398446,-0.030245828
20160211,-0.012377448,-0.006064351,,0.026834707,-0.067161692,-0.011817553,-0.013456129
20160212,0.019330015,0.00309022,,0.006450153,0.070630863,0.027940017,0.020280944
20160216,0.016381738,0.027803865,,0.027272696,0.035330464,0.03210023,-0.004838688
20160217,0.01634611,0.015198909,,0.024640904,0.022627066,0.030952976,0.01575031
20160218,-0.004676632,-0.019137968,,-0.017184817,-0.021856114,-0.017094278,-0.009266805
20160219,-2.60E-05,-0.002287615,,0.018681411,0.001797384,-0.010643441,0.021883794
20160222,0.014350731,0.008707975,,0.044963805,0.013501444,0.028480551,-0.014571653
20160223,-0.012532578,-0.02286441,,-0.01179428,-0.033448206,-0.022993332,-0.00076129
20160224,0.00442996,0.014781218,,0.001987025,-0.003406797,0.001518846,0.004343553
20160225,0.011284366,0.006844523,,0.002000997,0.013818089,0.008916133,0.009595813
20160226,-0.001871865,0.0015488,,0.00014399,0.022530276,0.005999964,-0.000215023
20160229,-0.008154132,-0.00227258,,-0.004892951,-0.016592904,0.012335603,-0.018742549
20160301,0.023588386,0.038946637,,0.046881678,0.060427897,0.02032406,0.0121736
20160302,0.004085949,0.00218561,,0.002018961,0.02275806,0.004188217,0.007963209
20160303,0.003492635,0.00741643,,-0.004699023,0.014344622,0.033589503,0.01108533
20160304,0.00330044,0.014767423,,-0.004077301,0,0.015077757,0.004864151
20160307,0.000884623,-0.011128695,,-0.021689526,-0.00515024,0.026151061,-0.012952523
20160308,-0.011303756,-0.008280186,,-0.004523214,-0.037298003,-0.041507646,-0.003103812
20160309,0.005039672,0.000890603,,-0.001410995,0.002433038,0.001950097,0.006517713
20160310,0.000155793,0.000493878,,-0.000965466,0.005331761,-0.007121296,-0.00181164
20160311,0.016262545,0.010716374,,0.018927735,0.038411732,0.019978102,0.009133165
20160314,-0.001261769,0.002539772,,0.006579309,-0.007471845,-0.000962463,0.018850213
20160315,-0.001838631,0.01989478,,0.006345823,-0.00187676,-0.003994969,0.003314501
20160316,0.005584728,0.01320345,,-0.004777394,-0.008488929,0.025890919,-0.003417834
20160317,0.006573583,-0.001605288,,-0.026163294,0.014575263,0.020767848,0.000414914
20160318,0.004395968,0.001133358,,-0.013243307,0.015974722,-0.005681107,-0.004886922
20160321,0.000985093,-9.40E-05,,0.00343609,0.001377051,0.005549573,-0.001564223
20160322,-0.000877773,0.007618902,,0.011664702,-0.005058774,-0.004490065,-0.00229864
20160323,-0.00640651,-0.005543336,,0.01619318,-0.023558331,-0.025063481,0.008127879
20160324,-0.000378142,-0.004343419,,0.023114783,-0.010200852,0.021615689,-0.012426895
20160328,0.000545107,-0.004552346,,-0.005297004,-0.000477114,0.000397921,0.000419912
20160329,0.008778012,0.023395186,,0.023839566,-0.004782418,0.009119293,-0.002208437
20160330,0.00434088,0.017308343,,0.008100105,0.003827665,0.006556459,0.005982072
20160331,-0.002041842,-0.005216583,,-0.008470776,-0.003108827,0.000391923,0.005009432
20160401,0.006310959,0.009133165,,0.008153668,0.017098976,0.003260678,0.009326374
20160404,-0.00321348,0.010221581,,-0.008911591,-0.009700902,-0.01403199,-0.002168349
20160405,-0.010196298,-0.011859041,,-0.011956191,-0.013163257,-0.006359177,-0.023109991
20160406,0.010452798,0.010418538,,0.026831786,0.008396649,-0.000266035,-0.001588261
20160407,-0.012048074,-0.022051354,,-0.01784732,-0.038724196,-0.014057343,-0.02315195
20160408,0.002782703,0.001105389,,0.005345686,0.00495371,0.00242406,-0.03453037
20160411,-0.002743546,0.003307524,,0.002234502,0.015933387,0.003758926,0.006823666
20160412,0.009615754,0.012940904,,0.012075793,0.018791332,0.019505524,0.003894407
20160413,0.00999007,0.014384052,,0.019130833,0.054569621,0.039043774,0.002440021
20160414,0.000172912,0.000535856,,0.009598784,0.016362403,-0.001011511,0.007725085
20160415,-0.00098477,-0.020275159,,0.008245909,-0.001334891,0.001516849,0.005153697
20160418,0.006519726,-0.021811143,,0.015000921,0.004221079,0.00100949,0.000436905
20160419,0.003079738,-0.005317111,,-0.011795292,0.01146107,0.014282518,0.012384988
20160420,0.000761255,0.002055885,,0.008073323,0.024034835,-0.008118869,0.00516862
20160421,-0.005207563,-0.010887049,,-0.003148953,-0.002999494,-0.013636557,-0.000537144
20160422,4.79E-05,-0.002740752,,-0.01678,0.007908644,-0.004331367,0.012283251
20160425,-0.00181369,-0.005694181,,0.009144065,-0.005978838,-0.01972833,-0.005322137
20160426,0.001871001,-0.006971243,,-0.014994863,0.008742671,0.011136755,0.004471986
20160427,0.001647994,-0.064621725,,-0.016854238,0.004871117,0.01317779,0.003605492
20160428,-0.009273636,-0.031042883,,-0.007562524,-0.012758039,-0.011890412,-0.022807116
20160429,-0.005075949,-0.011560567,,0.091360572,-0.009676668,-0.000386075,-0.004559378
20160502,0.007779607,-0.00106757,,0.036119756,0.008605863,0.001542809,0.018434044
20160503,-0.008714499,0.016312229,,-0.018492945,-0.024066284,-0.019196071,-0.008473801
20160504,-0.005954582,-0.010455468,,-0.000626196,-0.020171075,-0.028155677,-0.005509148
20160505,-0.000239037,-0.010137208,,-0.017759775,-0.009674649,-0.01972425,0.006585269
20160506,0.00316961,-0.00559261,,0.022295596,0.00406174,0.007800497,-0.000538145
20160509,0.000753213,0.000754715,,0.008569179,-0.01177809,-0.035802323,0.01198687
20160510,0.012406366,0.006767052,,0.033731637,0.021414073,0.024148074,0.007841177
20160511,-0.009607523,-0.009788754,,0.014347579,-0.008286236,-0.001103609,-0.011252068
20160512,-0.000169479,-0.023736495,,0.006568381,-0.010625249,-0.010130137,0.015044265
20160513,-0.008514434,0.001990019,,-0.011219706,-0.020434367,-0.022996402,-0.008129959
20160516,0.009748977,0.036446677,,0.001041457,0.00092757,0.008950822,0.007498813
20160517,-0.009455863,-0.004162652,,-0.021893933,0.012665453,0.004937789,-0.006333011
20160518,0.000205158,0.011380001,,0.003130096,0.048463444,-0.006495047,0.024579435
20160519,-0.003713595,-0.003814265,,0.001532825,-0.01781678,-0.016569519,-0.010489826
20160520,0.006001459,0.010769797,,0.006108306,-0.00355732,0.006317006,0.006970648
20160523,-0.002087637,0.012626944,,-0.008645263,0.004666097,0.007557371,0.001864261
20160524,0.013588638,0.015128978,,0.010636234,0.016489301,0.009753282,0.013567543
20160525,0.006950529,0.017416449,,0.005875704,0.023276977,0.020605246,-0.002350761
20160526,-0.000210466,0.007898723,,0.00921838,-0.017840194,-0.006774898,-0.002561277
20160527,0.004277695,-0.000598179,,-0.003741993,0.010141402,-0.001666388,0.01162813
20160531,-0.001005769,-0.004894961,,0.014703374,-0.000215023,0.00761394,-0.007327783
20160601,0.001134398,-0.014119209,,-0.004645775,0.007913605,-0.00331549,0.001225249
20160602,0.002820696,-0.007544387,,0.012157794,0.000638796,0.018507672,-0.004806533
20160603,-0.002916063,0.002044908,,-0.003714892,-0.034216774,0.019104344,-0.007512146
20160606,0.004885328,0.007224838,,0.001638657,0.007681422,0.018222949,-0.000310048
20160607,0.001288615,0.004047797,,-0.004122486,-0.00438259,0.005090024,-0.007675381
20160608,0.003304101,-0.000909413,,0.003998993,0.000438904,0.016783368,-0.006791007
20160609,-0.001719236,0.007150375,,0.001389035,-0.012145458,-0.012236562,-0.00378114
20160610,-0.009217532,-0.008263045,,-0.0134764,-0.024970176,-0.014753297,0.002102788
20160613,-0.008148298,-0.015190798,,-0.003725933,-0.016999679,-0.010577748,0.00031495
20160614,-0.001800506,0.00123224,,0.005659952,-0.028197849,-0.004930133,-0.004629701
20160615,-0.001842409,-0.003288401,,-0.007031664,0.00119129,0.002801073,-0.006772884
20160616,0.003128093,0.004212117,,0.00453968,0.002614579,-0.001066569,0.01035223
20160617,-0.003263284,-0.023020961,,-0.015619349,0.008510681,0.012457087,-0.011307692
20160620,0.005791383,-0.002415916,,0.010729235,0.007504769,0.006563414,-0.000638204
20160621,0.00270839,0.008480935,,0.002531792,0.002800076,0.000784692,-0.005759554
20160622,-0.001652929,-0.003761064,,-0.007318717,-0.005607694,-0.000784307,0.005972131
20160623,0.013275567,0.005739498,,0.016025897,0.040859754,0.02314996,0.022187037
20160624,-0.036580793,-0.028498245,,-0.03254282,-0.098238162,-0.068654714,0.007871935
20160627,-0.018262246,-0.014668052,,-0.010932543,-0.046212539,-0.022852132,-0.041608762
20160628,0.017614122,0.016700763,,0.02371262,0.049681196,0.015844805,0.013355418
20160629,0.016889243,0.00861776,,0.010748032,0.040703267,0.023306286,0.019652616
20160630,0.013473862,0.012631881,,2.80E-05,0.006389543,0.021061638,0.013540907
20160701,0.001946706,0.00302841,,0.013960103,-0.005203515,0.008406566,-0.011046792
20160705,-0.006871029,-0.009430326,,0.003329451,-0.033517488,-0.027450337,0.015962912
20160706,0.005338687,0.005668901,,0.012976441,0.006842536,0.006031772,0.002448999
20160707,-0.000871958,0.004282816,,-0.001410995,0.005586367,0.002935687,0.000305953
20160708,0.015138186,0.007683407,,0.012466963,0.016572908,0.030444817,0.007611955
20160711,0.00340282,0.003098196,,0.010629308,0.007356872,0.005542611,0.004640218
20160712,0.006984842,0.004526739,,-0.007416434,0.026829839,0.025382131,0.004017917
20160713,0.000134759,-0.005661999,,-0.00748595,-0.002535211,-0.00137895,-0.000702247
20160714,0.005245423,0.019626141,,-0.001927857,0.025519588,0.004632255,0.015922561
20160715,-0.000929379,-0.000101005,,-0.007801352,-0.002703652,0.007962217,0.005316841
20160718,0.002379462,0.010573899,,0.000856633,0.005399397,-0.010964895,-0.003246263
20160719,-0.001436205,0.00040092,,0.005257157,-0.004948222,-0.001002502,0.007752869
20160720,0.004261209,0.000900594,,0.007767753,0.002702345,-0.000627197,-0.007950522
20160721,-0.00361907,-0.005316105,,-0.001731498,-0.007675381,0.004007957,-0.004443859
20160722,0.004543627,-0.00777414,,0.000577833,0.0038446,-0.007905164,0.007494843
20160725,-0.003016019,-0.013469305,,-0.007072954,-0.00588629,-0.008729996,-0.002262558
20160726,0.000322733,-0.006906797,,-0.005449823,0.002494885,0.050308059,-0.000591175
20160727,-0.001199261,0.062940057,,0.001466924,0.003165983,0.016182357,0.011948334
20160728,0.00160492,0.01341166,,0.021407222,-0.004752274,-0.014130365,-0.007621974
20160729,0.00162998,-0.001246777,,0.008204253,-0.006143835,-0.001931865,0.002938678
20160801,-0.001270594,0.017502926,,0.011699296,-0.00894186,-0.009835207,0.008279629
20160802,-0.006381941,-0.014914673,,-0.009369759,-0.009952361,-0.008701751,0.001938121
20160803,0.003129042,0.01246005,,-0.007840658,0.020718874,0.009677026,-0.000194019
20160804,0.000212549,0.000755714,,0.008090186,-0.001139649,-0.003175035,0.00087162
20160805,0.008566697,0.015092533,,0.006824659,0.041988993,0.009614631,0.01144723
20160808,-0.000907577,0.008246901,,0.000756714,0.005235272,0.010602593,-0.003545277
20160809,0.000389718,0.00405178,,0.002280398,-0.001305852,-0.007337856,-0.003942762
20160810,-0.002868797,-0.007471845,,0.000324947,-0.009852376,-0.002175364,-0.000289042
20160811,0.004723415,-0.00064821,,0.003480935,0.006142099,0.007113638,-0.004057219
20160812,-0.000796363,0.002313322,,0.001710536,-0.003285391,-0.002887164,0.004731787
20160815,0.002789016,0.011945369,,-0.005281925,0.017614942,0.013759897,0.010540256
20160816,-0.005494142,-0.000913417,,-0.005807833,0.00494575,0.001662617,-0.008904528
20160817,0.001866846,-0.001464071,,0.000771702,0.000214977,0.001422987,0.017446914
20160818,0.002197201,-0.001282822,,-0.000222025,-0.002791894,-0.012277056,0.004901966
20160819,-0.00144131,0.002563711,,-0.009397014,0.000644792,0.005501837,-0.004052199
20160822,-0.000563482,-0.007802359,,0.002860904,0.002790104,-0.002986455,-0.00103954
20160823,0.001949867,0.003128102,,0.003903372,-0.001501126,0.005012417,0.00226643
20160824,-0.005254055,-0.007561516,,-0.006843362,0.001500873,-0.010289758,-0.001982965
20160825,-0.00136616,-0.004267091,,0.002598621,0.001285174,-0.003734966,-0.001891788
20160826,-0.001580065,-0.005874219,,0.012799733,0.008313348,-0.002175364,0.002458974
20160829,0.005214428,-0.00112263,,0.002973575,0.003178942,0.005308883,0.0137885
20160830,-0.001955592,-0.007705612,,-0.004821605,0.013451127,-0.007488972,0.004554612
20160831,-0.002378691,0.000942556,,0.002055885,-0.00334559,-0.006446736,0.004717853
20160901,-4.14E-05,0.00592044,,0.001896201,-0.00799185,-0.006119687,0.003224795
20160902,0.004192241,0.009325383,,0.002359215,0.003161996,0.002942666,-0.00174953
20160906,0.002977243,-0.000278039,,0.021046951,-0.004641756,0.004762641,-0.007493003
20160907,-0.000146396,0.0061093,,-0.005580542,0.004009949,0.019784,-0.008298336
20160908,-0.002225489,-0.026558577,,-0.000535143,0.006507778,-0.002152315,-0.003094784
20160909,-0.024827742,-0.022910452,,-0.030983056,-0.013057884,-0.033471989,-0.004046175
20160912,0.014570387,0.022151827,,0.01482063,0.013058367,0.013890085,0.019885957
20160913,-0.014941748,0.023526079,,-0.013677107,-0.01837275,-0.020845771,-0.003704855
20160914,-0.00058785,0.03477527,,0.000104994,-0.003629579,0.009798834,-0.00213628
20160915,0.010058516,0.033432842,,0.011236632,0.007034202,0.012388939,0.015957991
20160916,-0.003779428,-0.005639874,,0.011406696,-0.014333232,0.00024397,0.00338028
20160919,-1.86E-05,-0.011728511,,-0.004402678,0.0038705,-0.00207415,0.001002497
20160920,0.000299093,-8.80E-05,,0.006584276,-0.001073576,-0.002200419,-0.007499048
20160921,0.010858,-0.000176015,,0.012128156,0.007705238,0.021433649,-0.000275038
20160922,0.006478752,0.00937888,,0.018765815,0.004468004,0.000358936,-0.004509151
20160923,-0.005753293,-0.016804406,,0.001304149,0.00084864,-0.01277627,-0.017961344
20160926,-0.008624849,0.001506864,,-0.008212632,-0.027086551,-0.000849361,-0.011522125
20160927,0.006423495,0.001858272,,0.020988199,0.010405673,0.006172908,0.004171288
20160928,0.005282577,0.007576228,,0.015332849,0.010725278,0.043791023,0.005754412
20160929,-0.009365127,-0.015654901,,0.000397921,-0.023093617,0.010111704,-0.015163385
20160930,0.007936392,0.007725085,,0.009913697,0.030745477,0.014752643,-0.001911826
20161003,-0.003266024,-0.004699023,,-0.000681232,-0.004243993,-0.005535291,-0.004314293
20161004,-0.004967882,0.004256926,,-0.003244257,0.015193,-0.008760259,-0.001345905
20161005,0.004287487,0.000441902,,0.012309921,0.018672577,0.021591223,0.001250218
20161006,0.000481444,0.007402534,,-0.003203125,0.008595949,-0.001455058,0.001248221
20161007,-0.003258788,0.001491887,,-0.002653517,0.004270867,-0.009226433,-0.00355732
20161010,0.00459533,0.017296549,,0.002712318,0.005464045,-0.002830001,0.002789107
20161011,-0.012524578,0.002151683,,-0.012805643,-0.011366353,-0.00853734,-0.001730496
20161012,0.001145932,0.008902257,,0.003711105,-0.005937593,0.001257209,0.003265662
20161013,-0.003104077,-0.003072716,,-0.005783693,-0.004734189,-0.006989369,-0.003362647
20161014,0.000201584,0.005541617,,-0.007650188,0.002883838,0.00801678,0.014521057
20161017,-0.003042618,-0.000680231,,-0.012237575,-0.000206021,-0.004343419,-0.016350951
20161018,0.006141505,-0.000681232,,0.005764354,0.007992971,-0.000802322,0.00346499
20161019,0.002189572,-0.002983446,,4.90E-05,0.009952311,0.008903248,-0.001538182
20161020,-0.001376671,-0.000512131,,-0.009053863,0.002018961,-0.015690454,-0.002697635
20161021,-8.41E-05,-0.003937743,,0.010642171,-0.00020202,-0.00346901,0.004236015
20161024,0.004738595,0.008964697,,0.023053221,0.00020198,-0.003945774,-0.00529801
20161025,-0.003804958,0.005087039,,-0.003478041,0.00020198,-0.017716006,-0.002030059
20161026,-0.001741927,-0.022751872,,-0.015189783,0.008433339,-0.004151606,-0.004753279
20161027,-0.002991196,-0.009649406,,-0.005155266,-0.001601281,-0.013402412,-0.026805067
20161028,-0.00311314,-0.006661136,,-0.052737495,-0.00743759,0.010426455,-0.002099202
20161031,-0.000122284,-0.001584254,,0.017240524,-0.008307411,-0.005019577,0.001900193
20161101,-0.006810019,-0.01821998,,-0.005599649,-0.004282155,-0.014725896,-0.004605589
20161102,-0.006546885,0.000896598,,-0.025597847,-0.008206582,-0.013835267,0.015436246
20161103,-0.004433213,-0.015897701,,0.001918159,-0.007237125,0.001971056,0.017826166
20161104,-0.001667521,-0.009054872,,-0.015742262,-0.000415086,0.01271581,-0.001554207
20161107,0.0219802,0.01432195,,0.038811014,0.033680394,0.017343724,0.018782499
20161108,0.003764878,0.005869739,,0.003586561,0.001805369,0.011042803,0.007888801
20161109,0.01101612,-0.001622315,,-0.020351698,0.033106869,0.074175684,0.058556603
20161110,0.001948846,-0.028263681,,-0.038967465,0.038407883,0.024371585,0.044102049
20161111,-0.001398928,0.005919445,,-0.004549333,-0.014656889,-0.004719118,-0.023075196
20161114,-0.00011551,-0.025404991,,-0.027352697,0.034418818,0.012394865,0.012511405
20161115,0.007452956,0.013157065,,0.033060431,0.01398377,0.002862898,0.002156673
20161116,-0.001583517,0.026532869,,0.004363466,-0.014898433,-0.011609126,-0.008478844
20161117,0.00466547,-0.000364066,,0.013187659,0.014898465,-0.006124718,0.003555671
20161118,-0.002389651,0.0009995,,0.004958685,0.000179984,-0.004753279,-0.013686231
20161121,0.007433702,0.015060026,,0.025765208,0.001440961,0.006046682,0.00262954
20161122,0.002163091,0.000626804,,0.006809761,0.010032506,0.007720123,-0.017128865
20161123,0.000807699,-0.005111039,,-0.006656103,0.010462081,0.026977804,0.002668437
20161125,0.003906746,0.005022367,,0.000319949,0.00158674,-0.003854419,0.002217539
20161128,-0.00526839,-0.001969939,,-0.017581655,-0.023342325,-0.009543394,-0.0085444
20161129,0.001334402,-0.000986486,,-0.005558419,0.000900594,-0.00910331,0.007036188
20161130,-0.002656931,-0.008469767,,-0.015796104,0.015548493,0.016033769,0.002127735
20161201,-0.003521723,-0.009363703,,-0.009262767,0.015485479,0.007090801,0.0176454
20161202,0.000396927,0.003738005,,-0.004460935,-0.022067711,-0.011495825,0.006245456
20161205,0.005804427,-0.007213958,,0.025366532,0.022242785,-0.007278424,0.019439816
20161206,0.003405084,0.007669514,,0.007034202,0.011111043,0.008118952,0.010041416
20161207,0.013077359,0.009775068,,0.007426356,0.019490814,0.021917057,0.014587089
20161208,0.002157015,0.009769126,,-0.004019066,0.018287755,-0.010950741,0.011845563
20161209,0.005921419,0.016190228,,0.0017315,-0.001830675,-0.007716697,0.003673245
20161212,-0.001138082,-0.00572033,,-0.011172177,-0.008194483,-0.004722132,-0.001222747
20161213,0.006518483,0.0165434,,0.018535158,0.004021901,0.009837453,0.006828632
20161214,-0.008150296,0,,-0.007154533,-0.005703233,-0.024031456,-0.014854788
20161215,0.003875708,0.005454099,,-0.010223078,0.013034678,0.008392683,0.00590354
20161216,-0.001752157,0.001294162,,-0.004253031,-0.008000922,-0.020843729,0.002694367
20161219,0.001973173,0.005760377,,0.010802443,-0.001507135,0.001403015,-0.00204008
20161220,0.003630912,0.002654474,,0.006791883,0.018927735,0.017429225,8.20E-05
20161221,-0.002460385,0.000940558,,-0.000804323,-0.000822338,-0.005527247,-0.010097812
20161222,-0.001864711,-0.00659973,,-0.005543336,-0.004289185,0.003192897,-0.004134535
20161223,0.001250932,0.001976046,,-0.007531289,0.008232024,0.002122745,-0.031735279
20161227,0.002245849,0.006330917,,0.014112942,0.001638657,0.00243603,-0.001968937
20161228,-0.008391641,-0.004273117,,0.000945553,-0.017337428,-0.014917718,-0.006275651
20161229,-0.000293348,-0.000257033,,-0.009081109,-0.01105387,0.001501872,-0.003196102
20161230,-0.004647834,-0.007826548,,-0.020172096,0.000841646,-0.00591345,-0.002078158
20170103,0.008450766,0.002844949,,0.005055201,0.019330947,0.013388966,-0.008270103
20170104,0.005705964,-0.001119627,,0.00464619,0.013443233,-0.004479016,0.009742388
20170105,-0.000770967,0.005072115,,0.030269229,-0.017577585,-0.006110632,0.003457018
20170106,0.003510789,0.011086319,,0.019716349,0.003473959,0.000429908,0.010896418
20170109,-0.003554905,0.009118302,,0.001167318,-0.005464905,-0.007227052,-0.007366063
20170110,0,0.001007492,,-0.00128082,0.000165986,0.015682386,-0.000258033
20170111,0.002825642,0.005358617,,0.003912337,-0.004493079,0.008701036,-0.003444927
20170112,-0.002147112,-0.00418374,,0.018131624,-0.012249722,-0.006997425,0.004562576
20170113,0.001848132,-0.001762552,,0.004292773,0.006730301,0.005199459,0.003771878
20170117,-0.002971915,0.008032652,,-0.009121474,-0.021185843,-0.009678688,-0.01014832
20170118,0.0017622,-8.30E-05,,-0.002769832,-0.017103433,-0.002568295,0.0133939
20170119,-0.003615838,-0.001751533,,0.001930136,-0.012801592,0.000535856,-0.007619958
20170120,0.003360585,0.001835315,,-0.000878386,-0.00975442,0.012769127,0.002574683
20170123,-0.00269375,0.000666778,,0.01174476,-0.007693519,-0.001269806,-0.003606496
20170124,0.006543141,-0.00091642,,0.005559517,0.018858064,0.018668651,0.010270082
20170125,0.007994053,0.01579559,,0.016975104,0.016604381,0.019651636,0.022813776
20170126,-0.000735655,0.000491879,,0.003139068,-0.005736422,-0.009520173,0.00489898
20170127,-0.00086684,8.20E-05,,-0.004036134,-0.004367524,0.018042255,-0.003567355
20170130,-0.006027673,-0.002627449,,-0.006469885,-0.00879355,-0.022474674,0.001080416
20170131,-0.000890301,-0.002304654,,-0.008343712,-0.013873798,-0.011743688,0.005299931
20170201,0.000298319,0.059193952,,0.010713406,0.003933255,-0.005766595,-0.001488107
20170202,0.000570146,-0.001710462,,0.009089564,-0.001249781,-0.014189192,0.002973575
20170203,0.007238497,0.004269871,,-0.036061469,0.031301942,-0.005239703,-0.010861776
20170206,-0.002117598,0.009330337,,-0.003165003,-0.002080162,-0.004404686,-0.001167681
20170207,0.000226803,0.009471999,,0.005999964,-0.007837634,0.004726811,-0.009054872
20170208,0.000693082,0.003869504,,0.008834857,-0.015328889,-0.004296216,-0.018360528
20170209,0.005736063,0.002873866,,0.002010977,0.016552253,0.011237621,0.017096027
20170210,0.003559707,-0.002268571,,0.007399556,0.006441211,0.024703344,0.003367324
20170213,0.005232133,0.008817016,,0.010901364,0.022646619,0.022484322,0.01997026
20170214,0.003999327,0.012895495,,-0.000167014,0.014817674,-0.004170685,-0.003052655
20170215,0.004979889,0.003622431,,0.007515686,0.011135767,0.009436337,0.009048935
20170216,-0.000864492,-0.001218742,,0.001707541,-0.001984969,-0.007704604,-0.002295633
20170217,0.001677149,0.002767168,,0.001101393,-0.003484062,0.005986048,0.006463069
20170221,0.00602985,0.007195053,,0.013365285,0.006295144,-0.007615928,-0.012886678
20170222,-0.001082786,0.002994512,,-0.00096947,0.001155332,0.001018481,0.011988846
20170223,0.000418899,-0.004238972,,-0.004005009,0,-0.027356808,8.20E-05
20170224,0.00149225,0.000951547,,-0.008188434,-0.017640686,-0.000733269,0.000815667
20170227,0.001017465,0.00197405,,0.004014929,0.00769333,0.02032014,0.001711534
20170228,-0.002581706,0.000437904,,-0.004251023,-0.003505136,-0.008037212,-0.011216672
20170301,0.013581211,0.020232927,,0.009469027,0.028514568,0.019668305,0.04460236
20170302,-0.005877116,-0.005954694,,-0.004899985,-0.014897418,-0.043751281,-0.021971618
20170303,0.00050375,0.005883657,,0.001142347,0.006084452,0.00802174,-0.00153017
20170306,-0.003282623,-0.003152965,,-0.003855423,-0.011873208,0.005660947,0
20170307,-0.002917626,0.001291166,,-0.000697243,0.003643355,0.002818026,-0.003957822
20170308,-0.002286829,-0.003733963,,0.005281031,0.010032506,-0.028549692,-0.002918254
20170309,0.000799575,-0.002304654,,0.00293469,0.007174204,-0.019933356,0.004938784
20170310,0.00326334,0.003311511,,-0.0006332,-0.000975476,0.010016665,-0.000646209
20170313,0.000366566,0.000430907,,0.002495883,0.000650788,0.003568625,0.008850717
20170314,-0.003384749,-0.00151014,,-0.002413911,-0.001464071,-0.008455648,-0.003048642
20170315,0.008339879,0.010520465,,0.000515867,-0.009814,0.016197116,0.00232729
20170316,-0.001628035,0.001635662,,0.000527861,0.005082064,-0.005477977,0
20170317,-0.001315179,-0.004987417,,-0.001301847,-0.012838056,0.000645791,-0.001203724
